inEmbX,N,"B/bp, Seq, H*DI/tp",1,,,T,,,,,,,,,
inEmbW,Y,"H*DI/tp, H*D",1,,,T,,,,,,,,,
inEmbY,N,"B/bp, Seq, H*D/tp",1,inEmbX,inEmbW,M,"bsd,de->bse","B/bp, Seq, H*DI/tp",1,"H*DI/tp, H*D",1,"B/bp, Seq, H*D",H*DI/tp,AllReduce@B/bp*Seq*H*D,B/bp*Seq*H*D*H*DI/tp
